NUM_ITEM;ID_PRO;ID_REQ;ID_SEC;QTD_PRO;PRE_UNIT;TOTAL_ITEM;TOTAL_REAL
4;8647;2549;3;350;3,75;1312,5;1312,5
4;8662;2163;1;2;131,9;263,8;263,8
4;8662;2474;1;4;133,9;535,6;535,6
4;8666;2158;3;100;1,75;175;175
4;8673;2168;4;1;17;17;17
4;8695;2178;6;1;28;28;28
4;8712;2581;6;2;130;260;260
4;8727;2202;6;1;35;35;35
4;8728;2339;6;1;2;2;2
4;8729;2340;6;1;15;15;15
4;8743;2205;6;18;1,5;27;27
4;8752;2190;3;1;4,9;4,9;4,9
4;8762;2212;4;1;7,5;7,5;7,5
4;8774;2754;3;2;1500;3000;3000
4;8775;2463;3;2;60;120;120
4;8775;2660;3;4;60;240;240
4;8778;2253;3;1;24;24;24
4;8787;2272;6;1;180;180;180
4;8799;2265;3;2;70;140;140
4;8801;2316;1;4;330;1320;1320
4;8803;2293;3;1;55;55;55
4;8808;2292;3;2;680;1360;1360
4;8815;2324;3;500;0,3;150;150
4;8815;2845;1;300;0,3;90;90
4;8824;2764;3;400;0,28;112;112
4;8835;2353;1;1;166;166;166
4;8839;2884;1;4;40;160;160
4;8852;2361;3;2;222;444;444
4;8853;2776;1;5;15;75;75
4;8860;2372;6;2;10;20;20
4;8866;2379;6;2;140;280;280
4;8873;2396;4;1;15;15;15
4;8888;2399;3;1;45;45;45
4;8916;2450;6;1;62,34;62,34;62,34
4;8921;2565;6;1;18;18;18
4;8922;2591;3;100;5,6;560;560
4;8932;2460;3;2;22,5;45;45
4;8937;2461;3;300;0,28;84;84
4;8945;2470;6;1;3;3;3
4;8953;2494;6;1;115;115;115
4;8969;2525;3;1;150;150;150
4;8976;2544;1;4;65;260;260
4;8980;2554;3;2;30,9;61,8;61,8
4;9015;2658;6;16;1;16;16
4;9033;2612;3;5;22;110;110
4;9038;2629;6;1;186,54;186,54;186,54
4;9077;2635;3;2;199,9;399,8;399,8
4;9081;2634;3;4;69,45;277,8;277,8
4;9092;2651;6;1;120,89;120,89;120,89
4;9099;2659;6;1;18;18;18
4;9099;2736;3;1;20;20;20
4;9116;2657;6;1;83;83;83
4;9122;2661;3;2;10,9;21,8;21,8
4;9141;2769;3;468;2,25;1053;1053
4;9141;2813;3;300;2,25;675;675
4;9141;2860;3;266;2,25;598,5;598,5
4;9164;2696;6;4;60;240;240
4;9166;2710;3;300;2,2;660;660
4;9171;2719;3;1;370;370;370
4;9173;2752;3;40;2,2;88;88
4;9182;2737;3;4;650;2600;2600
4;9204;2779;3;2;85;170;170
4;9218;2812;6;8;22,85;182,8;182,8
4;9261;2869;6;2;112;224;224
4;9266;2888;3;500;1,2;600;600
5;68;1720;3;30;1,2;36;36
5;68;2755;6;12;5,1;61,2;61,2
5;70;2739;1;24;1,48;35,52;35,52
5;95;2762;1;4;4,64;18,56;18,56
5;213;2741;3;50;2,49;124,5;124,5
5;399;2219;1;30;3,55;106,5;106,5
5;445;2379;6;3;28;84;84
5;448;2706;4;1;224;224;224
5;451;2738;3;1;50;50;50
5;461;2495;6;30;14,9;447;447
5;471;2082;6;6;38;228;228
5;533;2348;6;100;0,75;75;75
5;1231;2408;6;2;38;76;76
5;1701;2096;6;1;235;235;235
5;1714;2282;3;40;0,34;13,6;13,6
5;1714;2303;3;60;0,34;20,4;20,4
5;1714;2309;3;60;0,34;20,4;20,4
5;1714;2389;3;39;0,47;18,33;18,36
5;1714;2420;3;23;0,64;14,72;14,72
5;1714;2431;3;50;0,64;32;32
5;1714;2500;3;27;0,64;17,28;17,28
5;1714;2503;3;54;0,64;34,56;34,56
5;1715;2283;3;50;0,46;23;23
5;1776;2256;3;110;2;220;220
5;1776;2259;3;160;2;320;320
5;2032;2166;3;1;75;75;75
5;2052;2260;3;30;0,75;22,5;22,5
5;2059;2712;3;100;3,29;329;329
5;2172;2368;3;2500;0,3;750;750
5;2172;2763;3;220;2,9;638;638
5;2251;2630;4;2;200;400;400
5;2373;2669;3;7;7,25;50,75;50,75
5;2435;2218;1;2;4,5;9;9
5;2470;2713;3;40;2,48;99,2;99,2
5;2492;2686;3;10;2,86;28,6;28,6
5;2492;2687;3;10;2,85;28,5;28,5
5;2534;2407;6;15;59,9;898,5;898,5
5;2619;2791;6;1;35,95;35,95;35,95
5;2817;2397;3;500;0,54;270;270
5;2867;2843;4;40;9,9;396;396
5;2867;2844;1;60;9,9;594;594
5;2993;2877;3;2;680;1360;1360
5;2999;2266;3;1;4,65;4,65;4,65
5;3031;2627;6;1;260;260;260
5;3176;2546;1;10;5,99;59,9;59,9
5;3268;2168;4;1;42;42;42
5;3320;2294;3;5;6,25;31,25;31,25
5;3424;2774;6;5;7,15;35,75;35,75
5;3474;2645;3;30;3;90;90
5;3537;1352;3;150;3,1;465;465
5;3537;2332;3;200;5,4;1080;1080
5;3573;2596;1;20;3,75;75;75
5;3634;2740;1;3;0,88;2,64;2,64
5;3648;2220;3;2;13;26;26
5;3675;2558;6;9;6,5;58,5;58,5
5;3675;2858;6;20;6,3;126;126
5;3765;1638;6;50;1,21;60,5;60,5
5;3777;2275;6;1;6,5;6,5;6,5
5;3778;2190;3;2;1,6;3,2;3,2
5;3889;2580;6;3;89,9;269,7;269,7
5;3889;2734;6;10;15;150;150
5;3940;1414;6;200;2,12;424;424
5;3945;2581;6;1;70,05;70,05;70,05
5;4034;2214;6;60;2,49;149,4;149,4
5;4060;2234;3;150;3;450;450
5;4085;2112;3;1;199,4;199,4;199,4
5;4085;2128;3;5;3,3;16,5;16,5
5;4122;2182;3;155;12,5;1937,5;1937,5
5;4125;2427;3;26;1,58;41,08;41,08
5;4125;2428;3;6;1,58;9,48;9,48
5;4125;2540;3;52;1,58;82,16;82,16
5;4126;2789;1;32;2,89;92,48;92,48
5;4132;2752;3;60;2,48;148,8;148,8
5;4172;2075;6;10;26,8;268;268
5;4187;2335;3;400;2,15;860;860
5;4361;2236;3;185;4,4;814;814
5;4361;2385;3;290;4,4;1276;1276
5;4361;2388;3;225;4,33;974,25;974,25
5;4361;2417;3;180;4,33;779,4;779,4
5;4361;2430;3;180;4,33;779,4;779,4
5;4361;2502;3;149;4,33;645,17;645,17
5;4361;2539;3;80;4,33;346,4;346,4
5;4662;1181;4;20;6,85;137;137
5;4671;1200;3;40;1,5;60;60
5;4671;2284;3;135;4,5;607,5;607,5
5;4671;2302;3;100;4,5;450;450
5;4671;2343;3;90;4,5;405;405
5;4689;2690;3;36;3,82;137,52;137,34
5;4693;1361;4;20;1;20;20
5;4807;2859;6;6;60;360;360
5;4827;2542;3;135;2,99;403,65;403,65
5;4827;2664;3;12;2,99;35,88;35,88
5;4827;2693;3;300;3,03;909;909,96
5;5014;2853;6;6;5,59;33,54;33,54
5;5014;2854;1;2;5,59;11,18;11,18
5;5018;1746;4;100;1,2;120;120
5;5303;1439;4;400;1,2;480;480
5;5306;1347;4;200;2,34;468;468
5;5306;2865;3;85;6,99;594,15;594,15
5;5310;1279;4;100;0,3;30;30
5;5310;1280;4;100;0,3;30;30
5;5310;1322;3;40;0,3;12;12
5;5310;1338;4;100;0,3;30;30
5;5310;1355;3;50;0,3;15;15
5;5380;1393;4;1;36,72;36,72;36,72
5;5380;1723;3;3;24;72;72
5;5381;2674;1;2;2,48;4,96;4,96
5;5408;1731;1;2;5,9;11,8;11,8
5;5468;1733;4;3;0,6;1,8;1,8
5;5490;1744;4;20;0,4;8;8
5;5529;1176;3;1;82,9;82,9;82,9
5;5543;1187;4;4;7,5;30;30
5;5550;2795;3;5;0,5;2,5;2,5
5;5557;1197;6;1;3,8;3,8;3,8
5;5558;2556;3;1;2;2;2
5;5567;1192;3;1;5,5;5,5;5,5
5;5577;1184;1;15;5;75;75
5;5581;1827;6;1;99,9;99,9;99,9
5;5586;1193;3;25;7,7;192,5;192,5
5;5600;1194;3;50;1,1;55;55
5;5605;2516;3;65;36,5;2372,5;2372,5
5;5636;2555;3;800;0,6;480;480
5;5652;1195;4;3;10,58;31,74;31,74
5;5667;1203;5;20;20;400;400
5;5680;1205;6;4;7,5;30;30
5;5691;1208;6;10;6,67;66,7;66,7
5;5711;2694;3;100;2,49;249;249
5;5712;2446;1;3;53,8;161,4;161,4
5;5713;1214;4;100;1,79;179;179
5;5715;1219;3;10;2;20;20
5;5715;1220;3;15;2;30;30
5;5728;1212;1;1;3,5;3,5;3,5
5;5746;1215;4;10;38;380;380
5;5747;2727;3;40;2,48;99,2;99,2
5;5750;1245;3;40;2;80;80
5;5753;2070;3;50;0,45;22,5;22,5
5;5755;1217;3;200;4,5;900;900
5;5761;1216;4;5;3,5;17,5;17,5
5;5766;1408;3;100;1,8;180;180
5;5771;2285;3;40;1,07;42,8;42,8
5;5771;2311;3;180;1,07;192,6;192,6
5;5774;1919;3;100;2,1;210;210
5;5776;1230;4;100;0,3;30;30
5;5776;1265;3;9;0,3;2,7;2,7
5;5776;1268;3;65;0,3;19,5;19,5
5;5776;1269;3;35;0,3;10,5;10,5
5;5776;1424;3;60;0,3;18;18
5;5777;1569;4;10;0,65;6,5;6,5
5;5778;1354;3;75;2,99;224,25;224,25
5;5778;1377;3;161;2,99;481,39;481,39
5;5782;1255;4;30;1,9;57;57
5;5784;1299;3;24;1,8;43,2;43,2
5;5785;1378;3;400;1,25;500;500
5;5786;1229;4;160;2;320;320
5;5786;2386;3;100;2,1;210;210
5;5788;1376;3;76;2,8;212,8;212,8
5;5788;1440;4;300;2,8;840;840
5;5789;1249;3;20;2,2;44;44
5;5789;1603;4;20;3;60;60
5;5790;1353;3;190;1,5;285;285
5;5790;1399;4;200;2;400;400
5;5790;2828;3;50;2,8;140;140
5;5791;1837;4;3;3,5;10,5;10,5
5;5795;1294;1;8;2;16;16
5;5795;1426;3;200;2;400;400
5;5796;2172;3;350;3;1050;1050
5;5797;1295;3;150;2;300;300
5;5802;1221;4;4;20;80;80
5;5818;1223;4;1;80;80;80
5;5820;2565;6;1;10;10;10
5;5822;1227;6;1;18;18;18
5;5829;1243;3;3;60;180;180
5;5841;1224;4;2;3;6;6
5;5857;1239;3;2;2;4;4
5;5864;1225;4;1;30;30;30
5;5868;1240;3;8;3;24;24
5;5891;1244;3;1;12;12;12
5;5892;1305;4;200;2,3;460;460
5;5892;1371;3;55;3,1;170,5;170,5
5;5896;1444;3;15;1;15;15
5;5897;1247;3;180;1,25;225;225
5;5897;1266;3;135;1,25;168,75;168,75
5;5898;2020;3;21;0,45;9,45;9,45
5;5898;2047;3;15;0,45;6,75;6,75
5;5899;1246;3;60;9,9;594;594
5;5899;1248;3;47;9,9;465,3;465,3
5;5899;1300;3;30;9,9;297;297
5;5900;1360;4;90;1,9;171;171
5;5908;1251;4;40;0,99;39,6;39,6
5;5935;1250;4;2;8,45;16,9;16,9
5;5962;1252;4;1;28;28;28
5;5967;1260;6;16;0,5;8;8
5;5978;1425;3;100;1,56;156;156
5;5978;1438;4;20;1,56;31,2;31,2
5;5981;1254;4;10;1,99;19,9;19,9
5;5981;2640;1;6;5,99;35,94;35,94
5;5984;1253;4;150;0,4;60;60
5;5987;1394;4;30;2,36;70,8;70,8
5;5987;1395;4;33;2,36;77,88;77,88
5;5996;1259;3;100;1,39;139;139
5;5996;1263;4;120;1,39;166,8;166,8
5;6008;1256;4;20;0,8;16;16
5;6018;1282;6;1;30;30;30
5;6029;1284;6;4;2;8;8
5;6053;1275;4;15;1,8;27;27
5;6062;1705;6;1;95;95;95
5;6070;1290;3;1;0,4;0,4;0,4
5;6079;1287;6;2;28,5;57;57
5;6079;2033;6;1;26;26;26
5;6085;1291;3;18,2;15;273;273
5;6095;1276;4;24;1,99;47,76;47,76
5;6097;1351;3;200;3,9;780;780
5;6097;1392;3;400;3,9;1560;1560
5;6099;1427;3;200;1,8;360;360
5;6106;1298;3;200;1,7;340;340
5;6118;1321;3;5;149;745;745
5;6129;1316;3;36;1;36;36
5;6129;1319;3;36;1;36;36
5;6143;1315;3;50;0,28;14;14
5;6143;1318;3;50;0,28;14;14
5;6158;1306;4;80;2,29;183,2;183,2
5;6159;1313;3;120;1,39;166,8;166,8
5;6162;1456;1;20;0,84;16,8;16,8
5;6162;1457;1;16;0,84;13,44;13,44
5;6171;1309;6;30;13,48;404,4;404,4
5;6178;2759;6;30;26,9;807;807
5;6183;1307;4;4;6,5;26;26
5;6195;1345;3;144;8;1152;1152
5;6203;1325;6;20;5,2;104;104
5;6211;1342;3;50;0,2;10;10
5;6211;1346;3;50;0,2;10;10
5;6227;1343;3;60;1,3;78;78
5;6228;2326;3;5;25;125;125
5;6229;1324;6;4;21,5;86;86
5;6239;1327;6;5;26,4;132;132
5;6258;1331;6;1;15;15;15
5;6267;1356;4;12;20;240;240
5;6267;1357;4;15;20;300;300
5;6267;1400;4;35;20;700;700
5;6267;1401;4;18;20;360;360
5;6272;1349;3;40;0,8;32;32
5;6272;1350;3;100;0,8;80;80
5;6272;1372;3;250;0,8;200;200
5;6274;1428;3;30;2;60;60
5;6274;1429;3;15;2;30;30
5;6284;1359;4;2;8;16;16
5;6292;1358;4;1;7;7;7
5;6296;1835;4;2;3,5;7;7
5;6315;1370;4;1;23;23;23
5;6327;1385;6;1;86;86;86
5;6335;1403;6;27;20;540;540
5;6355;1430;3;250;2,29;572,5;572,5
5;6356;1702;1;20;4,5;90;90
5;6356;1742;4;3;4,5;13,5;13,5
5;6358;1402;6;40;1,31;52,4;52,4
5;6382;1981;3;5;4,35;21,75;21,75
5;6385;1396;4;24;1,99;47,76;47,76
5;6385;1644;4;4;2,8;11,2;11,2
5;6395;1406;3;50;3,9;195;195
5;6397;1446;1;3;6,5;19,5;19,5
5;6431;1407;3;20;0,65;13;13
5;6442;1722;3;30;6;180;180
5;6460;1404;6;20;13;260;260
5;6460;2526;3;500;0,45;225;225
5;6477;1419;6;16;8,12;129,92;129,92
5;6482;1418;6;1;15;15;15
5;6503;1417;6;36;0,5;18;18
5;6506;1416;6;2;5;10;10
5;6513;1415;6;2;18,5;37;37
5;6535;1437;4;400;0,75;300;300
5;6537;1436;4;3;12;36;36
5;6541;1822;1;30;2,85;85,5;85,5
5;6613;1434;4;30;6;180;180
5;6624;2809;3;530;2,5;1325;1325
5;6636;1447;3;1;2,58;2,58;2,58
5;6643;1454;6;40;20;800;800
5;6651;1452;4;5;56;280;280
5;6658;2680;3;160;2,75;440;440
5;6659;1905;1;220;2,1;462;462
5;6660;2114;3;160;1,9;304;304
5;6660;2131;3;100;1,9;190;190
5;6660;2187;3;200;2;400;400
5;6660;2418;3;120;3,3;396;396
5;6660;2419;3;70;3,3;231;231
5;6660;2591;3;280;3,3;924;924
5;6660;2769;3;120;2,29;274,8;274,8
5;6660;2813;3;140;2,29;320,6;320,6
5;6660;2860;3;480;2,29;1099,2;1099,2
5;6661;1460;3;60;1,99;119,4;119,4
5;6664;1560;1;24;1,19;28,56;28,56
5;6666;1461;3;200;2,5;500;500
5;6673;1458;3;25;1,69;42,25;42,25
5;6678;1544;4;234;6,57;1537,38;1537,38
5;6678;1545;4;225;6,57;1478,25;1478,25
5;6683;2208;3;80;0,34;27,2;27,2
5;6683;2230;3;20;0,34;6,8;6,8
5;6685;1684;3;164;2,7;442,8;442,8
5;6686;1760;6;1;98,89;98,89;98,89
5;6690;1459;3;2;3,65;7,3;7,3
5;6705;1464;3;2;96;192;192
5;6716;1903;3;20;2,1;42;42
5;6717;1468;6;5;3,89;19,45;19,45
5;6717;1469;6;5;3,89;19,45;19,45
5;6722;1467;6;2;4;8;8
5;6725;1821;1;30;2,29;68,7;68,7
5;6727;1472;3;180;2,2;396;396
5;6730;1713;3;30;0,45;13,5;13,5
5;6730;1884;3;30;0,59;17,7;17,7
5;6730;2228;3;60;0,34;20,4;20,4
5;6733;1507;3;100;3,04;304;304
5;6734;1508;3;100;1,6;160;160
5;6746;1470;1;1;66;66;66
5;6752;2274;6;5;64;320;320
5;6753;1488;3;12;2,5;30;30
5;6765;1494;6;2;26,3;52,6;52,6
5;6778;1498;6;2;30,4;60,8;60,8
5;6787;1499;6;2;8,95;17,9;17,9
5;6795;1501;6;1;1,22;1,22;1,22
5;6802;1502;6;2;18;36;36
5;6809;1477;4;1;3;3;3
5;6818;1995;3;3;330;990;990
5;6834;1513;6;2;55;110;110
5;6844;1815;3;22;1,94;42,68;42,68
5;6844;1991;3;600;1,82;1092;1092
5;6844;2046;3;180;1,82;327,6;327,6
5;6845;1556;3;220;1,6;352;352
5;6845;1626;3;120;1,6;192;192
5;6845;1741;4;80;1,6;128;128
5;6845;1895;3;200;1,66;332;332
5;6846;1666;4;80;2,2;176;176
5;6846;1856;3;60;2,46;147,6;147,6
5;6847;1516;3;900;7,5;6750;6750
5;6847;1550;3;260;7,5;1950;1950
5;6847;1682;3;180;7,5;1350;1350
5;6849;1566;4;60;2,2;132;132
5;6849;1567;4;30;2,2;66;66
5;6849;1646;4;15;2,2;33;33
5;6849;1992;3;150;1,65;247,5;247,5
5;6850;1629;3;186;2,7;502,2;502,2
5;6850;1660;3;168;2,7;453,6;453,6
5;6850;1841;3;317;2,74;868,58;868,58
5;6850;1904;3;145;2,74;397,3;397,3
5;6850;1922;3;200;2,74;548;548
5;6851;1630;3;40;1,8;72;72
5;6851;1631;3;86;1,8;154,8;154,8
5;6851;1647;4;60;1,8;108;108
5;6851;1656;3;37;1,8;66,6;66,6
5;6851;1657;3;43;1,8;77,4;77,4
5;6851;1714;3;60;1,8;108;108
5;6851;1840;3;24;2,06;49,44;49,44
5;6851;2308;3;62;1,4;86,8;86,8
5;6852;1659;3;20;0,45;9;9
5;6852;1683;3;30;0,45;13,5;13,5
5;6852;1689;4;50;0,45;22,5;22,5
5;6852;1813;3;30;0,59;17,7;17,7
5;6852;1845;3;27;0,59;15,93;15,93
5;6852;1912;3;30;0,59;17,7;17,7
5;6852;2021;3;53;0,4;21,2;21,2
5;6852;2072;3;5;0,4;2;2
5;6852;2116;3;85;0,4;34;34
5;6854;1604;4;20;3;60;60
5;6855;1554;3;179;8,5;1521,5;1521,5
5;6855;1658;3;6;8,5;51;51
5;6855;1770;3;60;8,5;510;510
5;6855;1859;3;44;14,5;638;638
5;6856;1698;4;1;0,65;0,65;0,65
5;6857;1518;3;100;2;200;200
5;6857;1525;3;120;2;240;240
5;6857;1568;4;10;2;20;20
5;6859;1574;3;100;1,9;190;190
5;6865;1519;3;1;54;54;54
5;6873;2050;3;16;27,73;443,68;443,68
5;6874;2089;3;530;1,8;954;954
5;6876;2125;3;150;1,5;225;225
5;6877;1611;4;30;2,3;69;69
5;6877;2124;3;720;1,5;1080;1080
5;6878;1520;3;360;1,9;684;684
5;6878;1547;4;165;1,9;313,5;313,5
5;6878;1602;3;320;1,9;608;608
5;6878;1711;3;510;1,9;969;969
5;6878;1715;3;315;1,9;598,5;598,5
5;6878;2374;3;400;3,95;1580;1580
5;6879;1610;4;20;1,9;38;38
5;6879;1617;3;130;1,9;247;247
5;6880;1735;4;115;3,5;402,5;402,5
5;6884;1555;3;48;3;144;144
5;6885;1628;3;20;0,65;13;13
5;6885;1843;3;30;0,65;19,5;19,5
5;6885;1858;3;30;0,65;19,5;19,5
5;6898;1529;6;23;0,99;22,77;22,77
5;6899;1561;6;100;1,59;159;159
5;6908;1533;1;3;3,3;9,9;9,9
5;6909;2337;1;24;1,2;28,8;28,8
5;6929;1543;4;32;2;64;64
5;6939;1548;4;20;4,7;94;94
5;6945;1524;3;25;3;75;75
5;6954;1575;3;5;1;5;5
5;6959;2165;6;3;14;42;42
5;6962;1563;6;2;28;56;56
5;6972;2029;3;66;1;66;66
5;6972;2087;3;160;1;160;160
5;6972;2641;3;80;1;80;80
5;6973;1577;3;48;3,38;162,24;162,24
5;6992;1559;1;12;3,25;39;39
5;6999;1558;1;4;14,9;59,6;59,6
5;7006;1570;4;10;2,2;22;22
5;7007;1691;4;4,8;5,5;26,4;26,4
5;7009;1652;4;25;1,65;41,25;41,25
5;7011;1688;4;6;2;12;12
5;7021;2604;6;1;10;10;10
5;7022;1582;4;1;10;10;10
5;7032;1586;4;2;20;40;40
5;7036;2039;6;2;30;60;60
5;7052;1580;4;2;110;220;220
5;7075;1620;6;150;2;300;300
5;7091;1600;1;5;3;15;15
5;7097;1616;4;38;1,99;75,62;75,62
5;7115;1624;6;1;50;50;50
5;7128;1597;3;40;2,4;96;96
5;7136;1621;6;1;115;115;115
5;7137;1920;3;98;2,93;287,14;287,14
5;7147;1641;6;1;30;30;30
5;7150;2736;3;1;20;20;20
5;7166;1888;6;5;64,56;322,8;322,8
5;7180;1649;4;50;4;200;200
5;7190;1732;1;10;128;1280;1280
5;7196;2325;3;42;2,4;100,8;100,8
5;7211;1667;4;30;2;60;60
5;7223;1740;4;25;54,34;1358,5;1358,5
5;7224;1668;4;100;1;100;100
5;7224;1697;4;70;1;70;70
5;7225;1695;4;10;0,9;9;9
5;7225;1745;4;3;0,9;2,7;2,7
5;7235;2398;3;1;32,55;32,55;32,55
5;7239;1743;4;50;0,28;14;14
5;7240;1669;4;50;1;50;50
5;7240;1671;4;50;1;50;50
5;7257;1748;4;150;0,7;105;105
5;7269;1679;3;151;8,5;1283,5;1283,5
5;7274;1685;3;160;7,5;1200;1200
5;7274;1712;3;166;7,5;1245;1245
5;7274;1750;3;166;7,5;1245;1245
5;7274;1771;3;108;7,5;810;810
5;7274;1839;3;50;4,8;240;240
5;7274;1885;3;137;4,8;657,6;657,6
5;7274;1886;3;200;4,8;960;960
5;7274;1894;3;200;4,8;960;960
5;7274;1921;3;200;4,8;960;960
5;7274;2132;3;240;5,9;1416;1416
5;7278;1687;4;1;4,5;4,5;4,5
5;7284;1700;1;50;0,4;20;20
5;7285;1693;4;5;0,6;3;3
5;7306;2870;6;12;12,5;150;150
5;7312;1703;1;100;0,35;35;35
5;7315;1710;3;3;8;24;24
5;7327;1708;6;1;900;900;900
5;7337;2554;3;3;8,75;26,25;26,25
5;7338;1692;4;5;2;10;10
5;7346;1721;3;10;37;370;370
5;7361;1719;3;100;0,5;50;50
5;7429;1717;3;6;3,39;20,34;20,34
5;7445;1725;6;1;25;25;25
5;7455;1749;4;40;0,5;20;20
5;7499;1753;4;4;1,89;7,56;7,56
5;7506;1867;6;50;1,79;89,5;89,5
5;7520;1761;6;5;34,31;171,55;171,55
5;7520;2038;6;5;19;95;95
5;7528;1769;6;2;43,45;86,9;86,9
5;7528;1855;3;1;13,5;13,5;13,5
5;7531;1826;6;3;99,9;299,7;299,7
5;7541;1758;6;7;40;280;280
5;7553;1757;6;6;26,5;159;159
5;7561;2000;3;3;35;105;105
5;7567;1773;6;1;120,5;120,5;120,5
5;7586;1775;6;2;28;56;56
5;7597;1778;6;3;8,31;24,93;24,93
5;7608;1777;1;15;1,4;21;21
5;7611;2184;3;165;3,2;528;528
5;7611;2188;3;800;3,2;2560;2560
5;7611;2229;3;215;3,2;688;688
5;7611;2301;3;170;3,2;544;544
5;7612;1797;4;3;5,9;17,7;17,7
5;7613;2231;3;150;1,5;225;225
5;7627;1798;4;1;40;40;40
5;7632;1783;1;3;26,4;79,2;79,2
5;7645;1789;6;2;100;200;200
5;7658;1791;6;20;16,06;321,2;321,2
5;7659;2246;6;32;12;384;384
5;7671;1779;3;140;1,75;245;245
5;7690;1848;6;60;2,08;124,8;124,8
5;7692;1794;6;3;99,9;299,7;299,7
5;7693;2623;3;400;8,37;3348;3348
5;7693;2679;3;15;8,37;125,55;125,55
5;7694;1814;3;68;14,5;986;986
5;7699;1801;4;1;3,5;3,5;3,5
5;7703;2454;3;280;2,7;756;756
5;7707;1866;4;4;2,29;9,16;9,16
5;7708;1854;3;285;0,9;256,5;256,5
5;7708;1874;3;285;0,9;256,5;256,5
5;7721;2099;6;15;22;330;330
5;7722;1805;6;30;10,68;320,4;320,4
5;7735;1807;6;1;2,85;2,85;2,85
5;7745;1808;6;3;112;336;336
5;7754;1812;6;1;50;50;50
5;7765;1816;3;6;5;30;30
5;7777;1823;1;1;124,9;124,9;124,9
5;7779;1819;3;3;19,8;59,4;59,4
5;7785;1820;3;260;2,95;767;767
5;7789;1857;3;184;11,9;2189,6;2189,6
5;7789;1893;3;149;11,9;1773,1;1773,1
5;7789;1911;3;186;11,9;2213,4;2213,4
5;7789;1913;3;100;11,9;1190;1190
5;7789;2257;3;200;9,9;1980;1980
5;7789;2286;3;170;9,9;1683;1683
5;7789;2310;3;180;9,9;1782;1782
5;7789;2387;3;120;13,99;1678,8;1678,8
5;7789;2459;3;129;10,79;1391,91;1391,91
5;7795;1851;6;1;58,1;58,1;58,1
5;7805;1850;6;4;30;120;120
5;7810;1846;4;1;95;95;95
5;7821;1849;6;8;100;800;800
5;7829;2313;1;25;2,49;62,25;62,25
5;7830;2289;6;36;2,75;99;99
5;7830;2312;6;25;2,49;62,25;62,25
5;7838;1870;6;1;11,2;11,2;11,2
5;7848;1871;6;3;2,67;8,01;8,01
5;7866;1878;1;1;11,18;11,18;11,18
5;7883;2548;3;15;7,4;111;111
5;7898;1877;1;70;0,66;46,2;46,2
5;7938;1900;6;140;10;1400;1400
5;7945;1899;6;1;25;25;25
5;7950;1897;3;5;1;5;5
5;7966;1910;6;1;19,08;19,08;19,08
5;7967;2658;6;2;25;50;50
5;7972;2056;6;1;66,73;66,73;66,73
5;7986;2111;3;885;1;885;885
5;7991;1930;6;5;65;325;325
5;8004;2253;3;1;38;38;38
5;8013;1931;6;25;10,68;267;267
5;8024;1936;6;3;3,8;11,4;11,4
5;8038;1939;6;4;1,2;4,8;4,8
5;8041;1980;1;1;5,98;5,98;5,98
5;8048;2359;6;5;33;165;165
5;8050;2352;3;74;1,6;118,4;118,4
5;8051;2018;3;30;1,9;57;57
5;8053;1984;1;50;2;100;100
5;8053;2045;3;50;2;100;100
5;8053;2073;3;20;2;40;40
5;8053;2334;3;100;3,2;320;320
5;8055;1940;1;1;17,63;17,63;17,63
5;8060;1977;3;15;2,79;41,85;41,85
5;8062;2113;3;200;1,82;364;364
5;8067;1948;1;3;16;48;48
5;8082;1943;6;10;14;140;140
5;8094;1942;3;2;201,45;402,9;402,9
5;8111;1950;3;140;3,8;532;532
5;8122;2105;3;20;3;60;60
5;8124;2344;3;250;2,44;610;610
5;8131;1949;6;1;19,08;19,08;19,08
5;8149;1971;6;1;25;25;25
5;8151;1968;6;1;10;10;10
5;8152;2729;6;2;35;70;70
5;8158;1961;6;4;55,09;220,36;220,36
5;8169;1962;6;3;53,3;159,9;159,9
5;8178;1963;6;4;39,5;158;158
5;8185;1969;6;1;18;18;18
5;8200;2341;6;26;8;208;208
5;8202;1957;3;10;1,6;16;16
5;8212;1966;6;1;11,05;11,05;11,05
5;8223;2216;6;20;8,4;168;168
5;8225;2606;6;12;19,9;238,8;238,8
5;8226;1972;6;5;36,44;182,2;182,2
5;8226;2154;6;30;34;1020;1020
5;8228;2357;6;4;72,9;291,6;291,6
5;8230;2176;6;5;21,3;106,5;106,5
5;8242;1958;3;23;1,5;34,5;34,5
5;8245;2360;1;4;33;132;132
5;8246;2646;3;5;50;250;250
5;8255;1978;3;1;180,29;180,29;180,29
5;8276;1975;1;15;2,79;41,85;41,85
5;8282;2794;6;66;1,29;85,14;85,14
5;8283;2164;1;24;2,49;59,76;59,76
5;8290;1988;3;1;109;109;109
5;8293;2358;6;1;146;146;146
5;8302;2884;1;4;20;80;80
5;8305;2242;3;2;25;50;50
5;8310;2019;3;106;9,9;1049,4;1049,4
5;8310;2074;3;109;9,9;1079,1;1079,1
5;8311;2071;3;70;7;490;490
5;8312;2022;3;348;5,9;2053,2;2053,2
5;8312;2115;3;187;5,9;1103,3;1103,3
5;8313;2106;3;300;1,85;555;555
5;8313;2146;3;73;1,85;135,05;135,05
5;8313;2232;3;220;2;440;440
5;8331;1989;3;7;40;280;280
5;8340;2718;3;1;110;110;110
