ID_GRU;NOME_GRU;ID_SUB_GRU;NOME_SUB_GRU;ID_CLA;NOME_CLA;ID_SEC;NOME_SEC;UNI_MED;ID_PRO;DESCRICAO_PRO;SALDO_ANTERIOR;SALDO_ANT_CUSTO;ENTRADA_QTD;ENTRADA_VL_UNIT;SAIDA_QTD;SAIDA_CM;SALDO_QTD;SALDO_CM
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6467;ROLAMENTO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6468;ROLAMENTO 2;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6469;CABINHO 4.00MM;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6473;TOMADA PROLONGADOR;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6474;ABRAÇADEIRA 20CM;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6475;CORDÃO LUMINOSO VERDE;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6476;CORDÃO LUMINOSO BRANCO;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;6;SEC. MUNICIPAL DE OBRAS;un;6477;ACESSORIOS PARA CORDÃO LUMINOSO;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6478;BUZINA CARACOL;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6479;PARAFUSO AUTO PRACHANTE;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6480;REGULADOR 6A;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6481;LAMPADA 1034;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6482;LAMPADA H7;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6485;ISOLANTE TERMINAL;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6486;F10 INSTALAÇÃO 12;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6487;ESCOVA MOTOR PARTIDA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6488;REPARO AUTO MATICO;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6491;RELE AUXILIAR;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6492;CABO CIFIO;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6494;TERMINAL ARGOLA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6495;F10 INSTALAÇÃO;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6498;CONECTOR TERMINAL;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6499;FUZIVEL LAMINA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6500;F10 INSTALAÇÃO 14;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6501;LAMPADA 12V H3;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6502;LAMPADA 12V;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6503;FUZIVEL LAMINA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6504;SOQUETE FAROL;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6505;ABRAÇADEIRA PLASTICA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6506;TERMINAL BATERIA;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6507;FITA ISOLANTE;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6508;FAROL AUXILIAR;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6509;TERMINAL ENCAIXE;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6511;PARAFUSO ALTERNADOR;0;0;0;0;0;0;0;0
40;MATERIAL DE CONSTRUÇÃO;110;MATERIAL PARA CONSTRUÇÃO;296;MATERIAL CONST. AREIA, CIMENTO;6;SEC. MUNICIPAL DE OBRAS;sc;6513;CAIXA DESO;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6514;PARAFUSO ACAB QUADRADA;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6516;CABINHO 4.00MM;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6517;CORDÃO TORCIDO;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6518;LAMP ELET BLISTER;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6519;LAMP VAPOR SODI;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6521;REATOR VAP SOD/MET AF-250W;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6522;REATOR VAP SOD/MET 150W;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6523;FITA ISOLANTE SCOTCH;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6524;DISJUNTOR BIPOLAR 20A;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6525;DISJUNTOR BIPOLAR 25A;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6526;LUMINARIA LL-100;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6527;LUMINARIA PUBLICA LL;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6528;RELE FOTOELETRICO;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6529;BRAÇO BLOIR A FOGO;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6530;BASE P/RELE FOTOELET;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6637;OLEO LUBR P/ MOTOR;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6640;CABO PA/ FOICE RETO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6641;PA QUADRADA S/ CABO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6642;AREIA LAVADA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6643;CIMENTO 50 KG;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6644;CARRO DE MÃO METAL;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6649;TINTA EM PO HIDRO BRANCA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6664;DETERGENTE;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6667;DESINFETANTE 500 ML;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6686;DELANIL TINTA ACRILICO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6687;DIALINE ESMALTEC;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6693;LIXA P/MASSA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6697;LAMPADA ELET;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6700;FILTRO SUCCAO JP;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6705;ANEL 1;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6706;ANEL 2;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6707;DISO FREIO;0;0;0;0;0;0;0;0
3;MATERIAL DE LIMPEZA E HIGIENIZAÇÃO;16;VASSOURAS E ESCOVAS;71;VASSOURA;6;SEC. MUNICIPAL DE OBRAS;un;6709;VASSOURA PIAÇAVA;0;0;0;0;0;0;0;0
3;MATERIAL DE LIMPEZA E HIGIENIZAÇÃO;16;VASSOURAS E ESCOVAS;71;VASSOURA;6;SEC. MUNICIPAL DE OBRAS;un;6710;SABÃO EM PO;0;0;0;0;0;0;0;0
3;MATERIAL DE LIMPEZA E HIGIENIZAÇÃO;16;VASSOURAS E ESCOVAS;71;VASSOURA;6;SEC. MUNICIPAL DE OBRAS;un;6711;LUVA BORRACHA;0;0;0;0;0;0;0;0
3;MATERIAL DE LIMPEZA E HIGIENIZAÇÃO;16;VASSOURAS E ESCOVAS;71;VASSOURA;6;SEC. MUNICIPAL DE OBRAS;un;6712;MASCARA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6713;CAFÉ SANTA CLARA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6714;AÇUCAR;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6715;BISCOITO FABISE SALGADO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6716;BISCOITO FABISE MARIA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6717;MARGARINA QUALY;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6718;ANEL RESPADOR;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6719;GAXETA 1;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6720;GAXETA 2;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6721;ANEL DE VEDAÇÃO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6722;ANEL ANTI-EXTRUSÃO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;6;SEC. MUNICIPAL DE OBRAS;un;6723;ANEL DE VEDAÇÃO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;6;SEC. MUNICIPAL DE OBRAS;un;6725;AÇUCAR - CAETÉ;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6752;FIO 12;0;0;0;0;0;0;0;0
12;GÊNEROS DE ALIMENTAÇÃO;56;ÁGUA MINERAL;152;ÁGUA MINERAL EM GERAL;6;SEC. MUNICIPAL DE OBRAS;un;6758;AGUA MINERAL 20 L;0;0;6;48;6;48;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;155;MOTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6759;BATERIA MOURA M195QD;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;155;MOTOPEÇAS;6;SEC. MUNICIPAL DE OBRAS;un;6760;TERMINAL BAT. SAPAO PEFORCADO;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;un;6761;VASSOURA PIAÇAVA;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6762;PÁ TRAMONTINA;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6763;ENXADA TRAMONTINA;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6764;CARRO MÃO;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6765;FACÃO CORNETA;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6766;LUVAS BORRACHA;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6767;BOTAS BORRACHA;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6768;LAMPADA ELET BL 30W 220V;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;173;FERRAGENS;6;SEC. MUNICIPAL DE OBRAS;un;6769;ROCADEIRA GAS 41...;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;173;FERRAGENS;6;SEC. MUNICIPAL DE OBRAS;kg;6770;CARRETEL DE NYLON 420C;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6772;DETERGENTE YPÊ;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6773;DESINFETANTE ATOL 500ML;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6774;TINTA ACRILICA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6775;CARRO MÃO METALOSA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6777;FIO 14;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6778;BOTA PEGAFORT BR;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6779;BOTA PEGAFORT PR;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6780;PÁ TRAMONTINA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6781;CIMENTO 50K POPTY;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;6;SEC. MUNICIPAL DE OBRAS;un;6782;TINTA ACRIL.;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6783;FIO RIGIDO 1.50MM;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6784;LAMPADA ELET GOOL;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6785;LAMPADA VAPOR DE SODIO;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6786;REATOR VAP SOD/MET;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6787;FITA ISOLANTE SCOTCH;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;6;SEC. MUNICIPAL DE OBRAS;un;6788;RELE FOTOELETRICO RET.;0;0;0;0;0;0;0;0
4;MATERIAL DE PROTEÇÃO E SEGURANÇA;62;PROTEÇÃO;171;PROTEÇÃO INDIVIDUAL;6;SEC. MUNICIPAL DE OBRAS;un;6789;CAPACETE MOTO VERMELHOR 58;0;0;0;0;0;0;0;0
4;MATERIAL DE PROTEÇÃO E SEGURANÇA;62;PROTEÇÃO;171;PROTEÇÃO INDIVIDUAL;6;SEC. MUNICIPAL DE OBRAS;par;6790;CAPACETE MOTO VERMELHOR 60;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;un;6791;CORALIT ESMALTEC ALTO BRILHO 0.9L;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6792;CORALIT ESMALTEC ALTO BRILHO 3.6L;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6793;CORALIT ESMALTEC ALTO BRILHO 3.6L. VERDE;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;un;6794;SOLVENTE CORALRAZ;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6795;TRINCHA MEDIA PRETA 1/2;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;6;SEC. MUNICIPAL DE OBRAS;pç;6796;TRINCHA MEDIA PRETA 1;0;0;0;0;0;0;0;0
